date,State,cases,deaths,population,new_cases,new_deaths,cases_per_100k,deaths_per_100k,new_cases_per_100k,iso_3166_2_code,census_fips_code,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline,overall_pct_change,AREA_SQMI,White,IncomePerCap,Poverty,ChildPoverty,Service,Production,dem_gop_diff_16,FBFilterBubble
2020-03-20,MO,65,3,6137428,8.714285714285714,0.42857142857142855,1.0590755606420148,0.048880410491169916,0.1419859542838745,US-MO,,-24.0,13.0,9.0,-18.0,-22.0,13.0,-1.690476190476191,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-03-21,MO,86,3,6137428,11.571428571428571,0.42857142857142855,1.4012384340802042,0.048880410491169916,0.1885387261802268,US-MO,,-37.0,11.0,27.0,-17.0,-17.0,9.0,-2.1904761904761907,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-03-22,MO,101,3,6137428,13.714285714285714,0.42857142857142855,1.6456404865360539,0.048880410491169916,0.22345330510249103,US-MO,,-40.0,-1.0,-41.0,-30.0,-26.0,9.0,-5.30952380952381,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-03-23,MO,176,3,6137428,24.142857142857142,0.42857142857142855,2.8676507488153016,0.048880410491169916,0.39337092252417694,US-MO,,-33.0,2.0,2.0,-31.0,-35.0,14.0,-7.142857142857144,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-03-24,MO,247,5,6137428,34.285714285714285,0.7142857142857143,4.024487130439656,0.08146735081861653,0.5586332627562276,US-MO,,-44.0,-14.0,-16.0,-33.0,-42.0,18.0,-10.666666666666668,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-03-25,MO,349,8,6137428,47.857142857142854,1.0,5.686421087139434,0.13034776130978645,0.779758929263901,US-MO,,-33.0,-6.0,47.0,-24.0,-41.0,14.0,-11.30952380952381,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-03-26,MO,492,8,6137428,66.57142857142857,1.0,8.016387320551866,0.13034776130978645,1.0846795851850086,US-MO,,-39.0,-10.0,73.0,-30.0,-43.0,17.0,-11.166666666666668,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-03-27,MO,663,9,6137428,85.42857142857143,0.8571428571428571,10.802570718548552,0.14664123147350974,1.391927879700934,US-MO,,-37.0,-13.0,50.0,-30.0,-36.0,18.0,-11.61904761904762,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-03-28,MO,824,10,6137428,105.42857142857143,1.0,13.425819414908004,0.16293470163723306,1.7177972829754,US-MO,,-46.0,-12.0,32.0,-32.0,-28.0,12.0,-12.80952380952381,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-03-29,MO,880,12,6137428,111.28571428571429,1.2857142857142858,14.338253744076509,0.19552164196467967,1.8132304653629223,US-MO,,-38.0,-12.0,73.0,-34.0,-32.0,9.0,-10.54761904761905,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-03-30,MO,1020,13,6137428,120.57142857142857,1.4285714285714286,16.619339566997773,0.21181511212840298,1.964526974026067,US-MO,,-36.0,-11.0,41.0,-34.0,-43.0,16.0,-10.214285714285717,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-03-31,MO,1324,14,6137428,153.85714285714286,1.2857142857142858,21.572554496769655,0.22810858229212627,2.5068667666185713,US-MO,,-34.0,-5.0,49.0,-30.0,-45.0,17.0,-8.23809523809524,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-01,MO,1578,18,6137428,175.57142857142858,1.4285714285714286,25.711095918355376,0.2932824629470195,2.860667833030849,US-MO,,-27.0,0.0,38.0,-25.0,-44.0,14.0,-8.261904761904765,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-02,MO,1829,19,6137428,191.0,1.5714285714285714,29.800756929449925,0.30957593311074283,3.1120528012711515,US-MO,,-36.0,-4.0,36.0,-32.0,-46.0,18.0,-9.023809523809526,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-03,MO,2107,19,6137428,206.28571428571428,1.4285714285714286,34.330341634965,0.30957593311074283,3.3611101309166362,US-MO,,-36.0,-4.0,9.0,-32.0,-39.0,19.0,-9.85714285714286,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-04,MO,2281,23,6137428,208.14285714285714,1.8571428571428572,37.16540544345286,0.37474981376563604,3.391369432649265,US-MO,,-48.0,-1.0,-24.0,-37.0,-31.0,13.0,-11.142857142857144,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-05,MO,2365,33,6137428,212.14285714285714,3.0,38.53405693720562,0.5376845154028691,3.456543313304158,US-MO,,-43.0,-6.0,5.0,-40.0,-34.0,10.0,-12.904761904761907,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-06,MO,2717,38,6137428,242.42857142857142,3.5714285714285716,44.26935843483622,0.6191518662214857,3.9500026954054928,US-MO,,-43.0,-13.0,14.0,-39.0,-46.0,18.0,-13.904761904761907,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-07,MO,3030,50,6137428,243.71428571428572,5.142857142857143,49.36921459608162,0.8146735081861652,3.9709514427588513,US-MO,,-39.0,-10.0,65.0,-32.0,-48.0,17.0,-13.880952380952381,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-08,MO,3314,56,6137428,248.0,5.428571428571429,53.996560122579034,0.9124343291685051,4.04078060060338,US-MO,,-33.0,-6.0,38.0,-29.0,-47.0,15.0,-14.30952380952381,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-09,MO,3534,77,6137428,243.57142857142858,8.285714285714286,57.581123558598165,1.2545972026066945,3.968623804164034,US-MO,,-39.0,-6.0,19.0,-34.0,-48.0,19.0,-14.904761904761903,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-10,MO,3794,96,6137428,241.0,11.0,61.81742580116622,1.5641731357174373,3.9267263094573166,US-MO,,-34.0,-5.0,44.0,-33.0,-45.0,19.0,-14.214285714285714,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-11,MO,4023,108,6137428,248.85714285714286,12.142857142857142,65.54863046865886,1.759694777682117,4.054746432172286,US-MO,,-44.0,1.0,16.0,-36.0,-32.0,12.0,-13.142857142857142,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-12,MO,4158,109,6137428,256.14285714285717,10.857142857142858,67.7482489407615,1.7759882478458404,4.173456000507985,US-MO,,-62.0,-41.0,-27.0,-48.0,-42.0,11.0,-15.54761904761905,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-13,MO,4383,109,6137428,238.0,10.142857142857142,71.41427972759925,1.7759882478458404,3.8778458989661466,US-MO,,-39.0,-14.0,-15.0,-38.0,-46.0,18.0,-16.142857142857146,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-14,MO,4681,133,6137428,235.85714285714286,11.857142857142858,76.2697338363888,2.1670315317751996,3.8429313200438826,US-MO,,-37.0,-13.0,10.0,-34.0,-46.0,18.0,-17.452380952380953,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-15,MO,4892,147,6137428,225.42857142857142,13.0,79.70765604093441,2.395140114067326,3.6730137026221965,US-MO,,-22.0,-2.0,9.0,-24.0,-44.0,14.0,-17.619047619047624,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-16,MO,5107,152,6137428,224.71428571428572,10.714285714285714,83.21075212613492,2.4766074648859426,3.6613755096481087,US-MO,,-32.0,-6.0,15.0,-31.0,-45.0,18.0,-17.428571428571434,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-17,MO,5272,164,6137428,211.14285714285714,9.714285714285714,85.89917470314927,2.672129106850622,3.440249843140435,US-MO,,-34.0,-14.0,-7.0,-33.0,-38.0,19.0,-18.690476190476197,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-18,MO,5508,175,6137428,212.14285714285714,9.571428571428571,89.74443366178797,2.8513572786515784,3.456543313304158,US-MO,,-37.0,-6.0,55.0,-27.0,-27.0,10.0,-17.476190476190485,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-19,MO,5653,176,6137428,213.57142857142858,9.571428571428571,92.10698683552785,2.8676507488153016,3.4798196992523347,US-MO,,-32.0,-10.0,41.0,-34.0,-31.0,8.0,-13.880952380952388,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-20,MO,5799,177,6137428,202.28571428571428,9.714285714285714,94.48583347943145,2.883944218979025,3.295936250261743,US-MO,,-29.0,-8.0,41.0,-32.0,-44.0,16.0,-12.02380952380953,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-21,MO,5937,189,6137428,179.42857142857142,8.0,96.73433236202527,3.0794658609437047,2.9235140750909245,US-MO,,-28.0,-5.0,82.0,-28.0,-46.0,16.0,-9.809523809523816,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-22,MO,6131,207,6137428,177.0,8.571428571428571,99.89526557378758,3.372748323890724,2.883944218979025,US-MO,,-28.0,-7.0,-1.0,-26.0,-44.0,15.0,-10.333333333333341,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-23,MO,6312,218,6137428,172.14285714285714,9.428571428571429,102.8443836734215,3.551976495691681,2.804804506755226,US-MO,,-33.0,-7.0,30.0,-31.0,-45.0,18.0,-10.02380952380953,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-24,MO,6614,262,6137428,191.71428571428572,14.0,107.76501166286594,4.2688891828955065,3.1236909942452393,US-MO,,-30.0,-11.0,36.0,-29.0,-37.0,17.0,-8.76190476190477,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-25,MO,6794,273,6137428,183.71428571428572,14.0,110.69783629233613,4.448117354696462,2.993343232935453,US-MO,,-39.0,-7.0,14.0,-29.0,-28.0,11.0,-9.857142857142865,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-26,MO,6961,274,6137428,186.85714285714286,14.0,113.41884580967793,4.4644108248601855,3.0445512820214407,US-MO,,-25.0,-2.0,89.0,-26.0,-29.0,6.0,-8.166666666666675,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-27,MO,7137,288,6137428,191.14285714285714,15.857142857142858,116.28649655849323,4.692519407152312,3.1143804398659687,US-MO,,-25.0,-4.0,33.0,-29.0,-42.0,16.0,-8.047619047619055,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-28,MO,7275,314,6137428,191.14285714285714,17.857142857142858,118.53499544108705,5.116149631409118,3.1143804398659687,US-MO,,-26.0,-5.0,48.0,-26.0,-44.0,10.0,-8.857142857142863,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-29,MO,7398,318,6137428,181.0,15.857142857142858,120.53909227122502,5.1813235120640115,2.9491180996339184,US-MO,,-21.0,-2.0,-9.0,-22.0,-43.0,14.0,-8.666666666666673,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-04-30,MO,7529,329,6137428,173.85714285714286,15.857142857142858,122.67353686267276,5.360551683864967,2.832736169893038,US-MO,,-21.0,3.0,79.0,-22.0,-43.0,15.0,-6.785714285714291,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-01,MO,7796,337,6137428,168.85714285714286,10.714285714285714,127.0238933963869,5.490899445174754,2.7512688190744212,US-MO,,-18.0,1.0,108.0,-17.0,-35.0,13.0,-4.261904761904767,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-02,MO,8107,351,6137428,187.57142857142858,11.142857142857142,132.09116261730483,5.71900802746688,3.056189474995529,US-MO,,-28.0,6.0,123.0,-14.0,-24.0,6.0,-0.7619047619047673,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-03,MO,8341,352,6137428,197.14285714285714,11.142857142857142,135.90383463561608,5.735301497630603,3.2121412608483086,US-MO,,-23.0,1.0,48.0,-25.0,-26.0,6.0,-1.523809523809529,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-04,MO,8707,358,6137428,224.28571428571428,10.0,141.86724471553882,5.833062318612943,3.6543925938636557,US-MO,,-22.0,-4.0,0.0,-31.0,-40.0,15.0,-2.261904761904767,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-05,MO,8877,376,6137428,228.85714285714286,8.857142857142858,144.63713464337178,6.126344781559963,3.7288770288978195,US-MO,,-13.0,8.0,48.0,-22.0,-40.0,13.0,-1.3809523809523863,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-06,MO,9056,396,6137428,236.85714285714286,11.142857142857142,147.55366580267827,6.452214184834429,3.8592247902076062,US-MO,,-10.0,5.0,35.0,-18.0,-39.0,11.0,0.21428571428570922,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-07,MO,9289,417,6137428,251.42857142857142,12.571428571428571,151.35004435082578,6.794377058272619,4.096643926879002,US-MO,,-18.0,5.0,49.0,-23.0,-40.0,14.0,-0.3571428571428622,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-08,MO,9431,449,6137428,233.57142857142858,16.0,153.6637171140745,7.315768103511764,3.805689102526801,US-MO,,-13.0,4.0,62.0,-19.0,-32.0,13.0,-1.238095238095243,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-09,MO,9613,472,6137428,215.14285714285714,17.285714285714285,156.62912868387212,7.6905179172774005,3.505423723795328,US-MO,,-20.0,18.0,84.0,-14.0,-19.0,5.0,-1.5952380952381002,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-10,MO,9789,482,6137428,206.85714285714286,18.571428571428573,159.49677943268745,7.853452618914633,3.370420685295907,US-MO,,-13.0,16.0,43.0,-20.0,-21.0,3.0,-0.9523809523809573,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-11,MO,9863,487,6137428,165.14285714285714,18.428571428571427,160.70249622480296,7.93491996973325,2.690750215609163,US-MO,,-18.0,-1.0,23.0,-26.0,-38.0,13.0,-0.1190476190476242,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-12,MO,9952,522,6137428,153.57142857142858,20.857142857142858,162.15261506937435,8.505191425463565,2.5022114894289365,US-MO,,-20.0,-1.0,17.0,-24.0,-39.0,14.0,-1.2380952380952432,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-13,MO,10088,540,6137428,147.42857142857142,20.571428571428573,164.3685270116407,8.798473888410586,2.4021230298517784,US-MO,,-12.0,3.0,0.0,-19.0,-37.0,12.0,-2.1190476190476244,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-14,MO,10257,560,6137428,138.28571428571428,20.428571428571427,167.12212346930994,9.12434329168505,2.2531541597834512,US-MO,,-17.0,3.0,54.0,-21.0,-38.0,13.0,-1.9523809523809577,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-15,MO,10401,575,6137428,138.57142857142858,18.0,169.4683831728861,9.368745344140901,2.257809436973087,US-MO,,-13.0,-2.0,55.0,-19.0,-30.0,13.0,-2.2142857142857197,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-16,MO,10620,588,6137428,143.85714285714286,16.571428571428573,173.0366531387415,9.580560456269303,2.343932064981338,US-MO,,-21.0,4.0,55.0,-18.0,-17.0,6.0,-3.285714285714291,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-17,MO,10738,594,6137428,135.57142857142858,16.0,174.95928261806085,9.678321277251644,2.208929026481917,US-MO,,-15.0,2.0,40.0,-22.0,-19.0,5.0,-3.6904761904761956,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-18,MO,10888,605,6137428,146.42857142857142,16.857142857142858,177.40330314261936,9.8575494490526,2.385829559688055,US-MO,,-10.0,2.0,31.0,-24.0,-34.0,12.0,-3.119047619047624,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-19,MO,11018,616,6137428,152.28571428571428,13.428571428571429,179.5214542639034,10.036777620853556,2.4812627420755775,US-MO,,-10.0,3.0,65.0,-20.0,-36.0,12.0,-1.5238095238095288,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-20,MO,11220,630,6137428,161.71428571428572,12.857142857142858,182.8127352369755,10.264886203145682,2.6348868893335404,US-MO,,-1.0,8.0,44.0,-12.0,-34.0,9.0,0.07142857142856661,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-21,MO,11337,661,6137428,154.28571428571428,14.428571428571429,184.7190712461311,10.769983778221105,2.513849682403024,US-MO,,-7.0,9.0,80.0,-14.0,-36.0,11.0,1.2380952380952333,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-22,MO,11552,671,6137428,164.42857142857142,13.714285714285714,188.22216733133163,10.932918479858339,2.6791120226350746,US-MO,,-5.0,6.0,114.0,-8.0,-29.0,10.0,3.2380952380952333,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-23,MO,11747,676,6137428,161.0,12.571428571428571,191.39939401325768,11.014385830676954,2.623248696359452,US-MO,,-15.0,14.0,155.0,-7.0,-15.0,2.0,6.214285714285709,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-24,MO,11978,681,6137428,177.14285714285714,12.428571428571429,195.16318562107776,11.09585318149557,2.8862718575738424,US-MO,,-8.0,11.0,114.0,-19.0,-19.0,2.0,8.357142857142852,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-25,MO,12156,685,6137428,181.14285714285714,11.428571428571429,198.06342331022051,11.161027062150465,2.9514457382287356,US-MO,,-16.0,1.0,90.0,-31.0,-72.0,19.0,8.690476190476186,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-26,MO,12279,686,6137428,180.14285714285714,10.0,200.06752014035848,11.177320532314187,2.9351522680650124,US-MO,,-11.0,3.0,60.0,-22.0,-36.0,11.0,8.476190476190471,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-27,MO,12486,695,6137428,180.85714285714286,9.285714285714286,203.4402684642492,11.323961763787697,2.946790461039101,US-MO,,-4.0,3.0,25.0,-15.0,-33.0,9.0,7.78571428571428,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-28,MO,12666,706,6137428,189.85714285714286,6.428571428571429,206.37309309371938,11.503189935588654,3.0934316925126106,US-MO,,-11.0,3.0,41.0,-19.0,-34.0,12.0,6.571428571428567,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-29,MO,12786,736,6137428,176.28571428571428,9.285714285714286,208.32830951336618,11.991994040500353,2.872306026004937,US-MO,,-3.0,4.0,142.0,-8.0,-24.0,8.0,7.309523809523805,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-30,MO,12954,770,6137428,172.42857142857142,13.428571428571429,211.0656125008717,12.545972026066945,2.8094597839448614,US-MO,,-14.0,8.0,145.0,-5.0,-5.0,2.0,7.238095238095235,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-05-31,MO,13135,771,6137428,165.28571428571428,12.857142857142858,214.01473060050563,12.562265496230669,2.6930778542039806,US-MO,,-4.0,9.0,122.0,-10.0,-9.0,1.0,7.904761904761902,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-06-01,MO,13316,771,6137428,165.71428571428572,12.285714285714286,216.96384870013955,12.562265496230669,2.7000607699884336,US-MO,,-3.0,9.0,89.0,-15.0,-31.0,8.0,9.476190476190473,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-06-02,MO,13567,782,6137428,184.0,13.714285714285714,221.05350971123408,12.741493668031625,2.9979985101250883,US-MO,,-4.0,8.0,115.0,-12.0,-33.0,9.0,11.33333333333333,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-06-03,MO,13762,786,6137428,182.28571428571428,13.0,224.23073639316013,12.806667548686518,2.970066846987277,US-MO,,3.0,11.0,64.0,-8.0,-31.0,7.0,12.785714285714283,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-06-04,MO,14047,788,6137428,197.28571428571428,11.714285714285714,228.87437538982127,12.839254489013964,3.2144688994431263,US-MO,,-5.0,9.0,84.0,-13.0,-33.0,10.0,14.214285714285712,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
2020-06-05,MO,14246,798,6137428,208.57142857142858,8.857142857142858,232.1167759524022,13.002189190651197,3.3983523484337184,US-MO,,-3.0,4.0,125.0,-8.0,-24.0,8.0,13.809523809523808,68746.28000000001,80.23158687329708,26258.76651176224,15.673048548263084,21.917935031448454,18.177440398130955,13.523592114265153,0.1938122816587097,15.504435531414996
